Started December 28, 2022 23:37:30Resistor	201600.0	Excitation Current (A)	6.12e-08
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
0.28244216	9.69842	9.64017	4.58208
0.32042549	9.69842	9.64017	4.58208
0.3515915	9.69842	9.64017	4.58208
0.30484281	9.69842	9.64017	4.58208
0.35548693	9.73885	9.64017	4.58208
0.36230392	9.73885	9.64017	4.58208
0.2843902	9.73885	9.64017	4.58208
0.33698366	9.73885	9.64017	4.58208
0.39736601	9.73885	9.64017	4.58208
0.37496732	9.73885	9.64017	4.58208
0.22400523	9.73885	9.63813	4.58208
0.19770915	9.73885	9.63813	4.58208
0.30386863	9.73885	9.63813	4.58208
0.30094706	9.73885	9.63813	4.58208
0.32334739	9.73885	9.63813	4.58208
0.26198954	9.73885	9.63813	4.58208
0.36133007	9.73885	9.63813	4.5815
0.2814683	9.73885	9.63813	4.5815
0.30484281	9.73885	9.63813	4.5815
0.46943791	9.73885	9.63813	4.5815
0.34866993	9.73885	9.63813	4.5815
0.30094706	9.73885	9.63813	4.5815
0.26296373	9.73885	9.63813	4.5815
0.30289477	9.73885	9.63813	4.5815
0.31555588	9.73885	9.63813	4.5815
0.34964379	9.73885	9.63813	4.5815
0.28049444	9.73885	9.63813	4.5815
0.37886275	9.73885	9.63813	4.5815
0.29899902	9.73885	9.63813	4.5815
0.30679052	9.73885	9.63813	4.5815
0.34380065	9.73885	9.63813	4.5815
0.27952026	9.73885	9.63813	4.5815
0.21134412	9.73885	9.63813	4.5815
0.22400523	9.73885	9.63813	4.5815
0.30192092	9.64173	9.63813	4.5815
0.25711993	9.64173	9.63813	4.5815
0.24153627	9.64173	9.63813	4.5815
0.31360817	9.64173	9.63813	4.5815
0.3798366	9.64173	9.63813	4.5815
0.24153627	9.64173	9.63813	4.5815
0.19965719	9.64173	9.63468	4.5815
0.21913562	9.64173	9.63468	4.5815
0.30094706	9.64173	9.63468	4.5815
0.42463725	9.64173	9.63468	4.5815
0.33211438	9.64173	9.63468	4.5815
0.1938134	9.64173	9.63468	4.5815
0.35256536	9.64173	9.63468	4.56352
0.21329216	9.64173	9.63468	4.56352
0.4606732	9.64173	9.63468	4.56352
0.37009477	9.64173	9.63468	4.56352
0.38470588	9.64173	9.63468	4.56352
0.32432124	9.64173	9.63468	4.56352
0.26880719	9.64173	9.63468	4.56352
0.40028758	9.64173	9.63468	4.56352
0.3671732	9.64173	9.63468	4.56352
0.36522549	9.64173	9.63468	4.56352
0.29412941	9.64173	9.63468	4.56352
0.31068627	9.64173	9.63468	4.56352
0.35646078	9.64173	9.63468	4.56352
0.42463725	9.64173	9.63468	4.56352
0.43145425	9.64173	9.63468	4.56352
0.31945163	9.64173	9.63468	4.56352
0.21621373	9.64173	9.63468	4.56352
0.28244216	9.74377	9.63468	4.56352
0.37886275	9.74377	9.63468	4.56352
0.30192092	9.74377	9.63468	4.56352
0.3301634	9.74377	9.63468	4.56352
0.25517222	9.74377	9.63468	4.56352
0.2736768	9.74377	9.63468	4.56352
0.37106863	9.74377	9.6665	4.56352
0.3252951	9.74377	9.6665	4.56352
0.31068627	9.74377	9.6665	4.56352
0.26783333	9.74377	9.6665	4.56352
0.28828595	9.74377	9.6665	4.56352
0.31166013	9.74377	9.6665	4.56352
0.38665359	9.74377	9.6665	4.5688
0.26685915	9.74377	9.6665	4.5688
0.22595327	9.74377	9.6665	4.5688
0.39931373	9.74377	9.6665	4.5688
0.32334739	9.74377	9.6665	4.5688
0.33893137	9.74377	9.6665	4.5688
0.24153627	9.74377	9.6665	4.5688
0.42463725	9.74377	9.6665	4.5688
0.29315556	9.74377	9.6665	4.5688
0.31458203	9.74377	9.6665	4.5688
0.30386863	9.74377	9.6665	4.5688
0.27952026	9.74377	9.6665	4.5688
0.35743464	9.74377	9.6665	4.5688
0.36425163	9.74377	9.6665	4.5688
0.39152288	9.74377	9.6665	4.5688
0.38762745	9.74377	9.6665	4.5688
0.38373203	9.74377	9.6665	4.5688
0.24835359	9.74377	9.6665	4.5688
0.33698366	9.71226	9.6665	4.5688
0.2814683	9.71226	9.6665	4.5688
0.3515915	9.71226	9.6665	4.5688
0.36425163	9.71226	9.6665	4.5688
0.31458203	9.71226	9.6665	4.5688
0.26491144	9.71226	9.6665	4.5688
0.29510327	9.71226	9.66869	4.5688
0.37496732	9.71226	9.66869	4.5688
0.34477451	9.71226	9.66869	4.5688
0.34380065	9.71226	9.66869	4.5688
0.19965719	9.71226	9.66869	4.5688
0.32432124	9.71226	9.66869	4.5688
0.36522549	9.71226	9.66869	4.5773
0.44898366	9.71226	9.66869	4.5773
0.30484281	9.71226	9.66869	4.5773
0.34087908	9.71226	9.66869	4.5773
0.36814706	9.71226	9.66869	4.5773
0.43048039	9.71226	9.66869	4.5773
0.35646078	9.71226	9.66869	4.5773
0.33503595	9.71226	9.66869	4.5773
0.36619935	9.71226	9.66869	4.5773
0.36619935	9.71226	9.66869	4.5773
0.38665359	9.71226	9.66869	4.5773
0.37204248	9.71226	9.66869	4.5773
0.34380065	9.71226	9.66869	4.5773
0.39833987	9.71226	9.66869	4.5773
0.36230392	9.71226	9.66869	4.5773
0.34185294	9.71226	9.66869	4.5773
0.33113725	9.71226	9.66869	4.5773
0.36327778	9.71226	9.66869	4.5773
0.27270294	9.71445	9.66869	4.5773
0.35451307	9.71445	9.66869	4.5773
0.31360817	9.71445	9.66869	4.5773
0.3515915	9.71445	9.66869	4.5773
0.44411438	9.71445	9.66869	4.5773
0.27854641	9.71445	9.66869	4.5773
0.26004183	9.71445	9.67214	4.5773
0.25711993	9.71445	9.67214	4.5773
0.36814706	9.71445	9.67214	4.5773
0.36035621	9.71445	9.67214	4.5773
0.33698366	9.71445	9.67214	4.5773
0.25809379	9.71445	9.67214	4.5773
0.30094706	9.71445	9.67214	4.59248
0.31068627	9.71445	9.67214	4.59248
0.31847778	9.71445	9.67214	4.59248
0.32432124	9.71445	9.67214	4.59248
0.39249673	9.71445	9.67214	4.59248
0.42268954	9.71445	9.67214	4.59248
0.35451307	9.71445	9.67214	4.59248
0.36133007	9.71445	9.67214	4.59248
0.29899902	9.71445	9.67214	4.59248
0.4324281	9.71445	9.67214	4.59248
0.42463725	9.71445	9.67214	4.59248
0.26393758	9.71445	9.67214	4.59248
0.22984902	9.71445	9.67214	4.59248
0.27172908	9.71445	9.67214	4.59248
0.29997288	9.71445	9.67214	4.59248
0.26101569	9.71445	9.67214	4.59248
0.26880719	9.71445	9.67214	4.59248
0.25127647	9.71445	9.67214	4.59248
0.35646078	9.82809	9.67214	4.59248
0.34672222	9.82809	9.67214	4.59248
0.20550065	9.82809	9.67214	4.59248
0.32042549	9.82809	9.67214	4.59248
0.2736768	9.82809	9.67214	4.59248
0.36035621	9.82809	9.7065	4.59248
0.34769608	9.82809	9.7065	4.59248
0.30484281	9.82809	9.7065	4.59248
0.34185294	9.82809	9.7065	4.59248
0.24153627	9.82809	9.7065	4.59248
0.22497941	9.82809	9.7065	4.59248
0.20257876	9.82809	9.7065	4.59248
0.26783333	9.82809	9.7065	4.6718
0.3301634	9.82809	9.7065	4.6718
0.34964379	9.82809	9.7065	4.6718
0.29023366	9.82809	9.7065	4.6718
0.29705131	9.82809	9.7065	4.6718
0.41684641	9.82809	9.7065	4.6718
0.40028758	9.82809	9.7065	4.6718
0.29997288	9.82809	9.7065	4.6718
0.26296373	9.82809	9.7065	4.6718
0.32042549	9.82809	9.7065	4.6718
0.35451307	9.82809	9.7065	4.6718
0.37886275	9.82809	9.7065	4.6718
0.31945163	9.82809	9.7065	4.6718
0.32918954	9.82809	9.7065	4.6718
0.33893137	9.82809	9.7065	4.6718
0.34574837	9.82809	9.7065	4.6718
0.30094706	9.82809	9.7065	4.6718
0.34672222	9.70517	9.7065	4.6718
0.33406209	9.70517	9.7065	4.6718
0.28731176	9.70517	9.7065	4.6718
0.45385294	9.70517	9.7065	4.6718
0.34185294	9.70517	9.7065	4.6718
0.38470588	9.70517	9.7065	4.6718
0.28536405	9.70517	9.68218	4.6718
0.34185294	9.70517	9.68218	4.6718
0.25127647	9.70517	9.68218	4.6718
0.34769608	9.70517	9.68218	4.6718
0.25322418	9.70517	9.68218	4.6718
0.27270294	9.70517	9.68218	4.6718
0.3360098	9.70517	9.68218	4.6718
0.32918954	9.70517	9.68218	4.75729
0.31555588	9.70517	9.68218	4.75729
0.30679052	9.70517	9.68218	4.75729
0.33990523	9.70517	9.68218	4.75729
0.42561111	9.70517	9.68218	4.75729
0.3301634	9.70517	9.68218	4.75729
0.38470588	9.70517	9.68218	4.75729
0.38275817	9.70517	9.68218	4.75729
0.23374477	9.70517	9.68218	4.75729
0.27465065	9.70517	9.68218	4.75729
0.42853268	9.70517	9.68218	4.75729
0.40710458	9.70517	9.68218	4.75729
0.30192092	9.70517	9.68218	4.75729
0.31458203	9.70517	9.68218	4.75729
0.2892598	9.70517	9.68218	4.75729
0.37106863	9.70517	9.68218	4.75729
0.34574837	9.70517	9.68218	4.75729
0.32724183	9.71358	9.68218	4.75729
0.28633791	9.71358	9.68218	4.75729
0.31945163	9.71358	9.68218	4.75729
0.29218137	9.71358	9.68218	4.75729
0.30776438	9.71358	9.68218	4.75729
0.25517222	9.71358	9.68218	4.75729
0.3360098	9.71358	9.67559	4.75729
0.37301634	9.71358	9.67559	4.75729
0.35938235	9.71358	9.67559	4.75729
0.25906797	9.71358	9.67559	4.75729
0.32626928	9.71358	9.67559	4.75729
0.38665359	9.71358	9.67559	4.75729
0.25419804	9.71358	9.67559	4.75729
0.36133007	9.71358	9.67559	4.75469
0.35256536	9.71358	9.67559	4.75469
0.23471863	9.71358	9.67559	4.75469
0.36912092	9.71358	9.67559	4.75469
0.33795752	9.71358	9.67559	4.75469
0.3584085	9.71358	9.67559	4.75469
0.37594118	9.71358	9.67559	4.75469
0.34866993	9.71358	9.67559	4.75469
0.29705131	9.71358	9.67559	4.75469
0.29607712	9.71358	9.67559	4.75469
0.29899902	9.71358	9.67559	4.75469
0.34574837	9.71358	9.67559	4.75469
0.24932843	9.71358	9.67559	4.75469
0.3252951	9.71358	9.67559	4.75469
0.3301634	9.71358	9.67559	4.75469
0.30094706	9.71358	9.67559	4.75469
0.3252951	9.71358	9.67559	4.75469
0.24932843	9.65352	9.67559	4.75469
0.32918954	9.65352	9.67559	4.75469
0.35938235	9.65352	9.67559	4.75469
0.41197386	9.65352	9.67559	4.75469
0.42074183	9.65352	9.67559	4.75469
0.29315556	9.65352	9.67559	4.75469
0.3301634	9.65352	9.64722	4.75469
0.3515915	9.65352	9.64722	4.75469
0.33406209	9.65352	9.64722	4.75469
0.38178431	9.65352	9.64722	4.75469
0.31750392	9.65352	9.64722	4.75469
0.36425163	9.65352	9.64722	4.75469
0.3428268	9.65352	9.64722	4.75469
0.27270294	9.65352	9.64722	4.80146
0.32042549	9.65352	9.64722	4.80146
0.37594118	9.65352	9.64722	4.80146
0.32237353	9.65352	9.64722	4.80146
0.34185294	9.65352	9.64722	4.80146
0.32821569	9.65352	9.64722	4.80146
0.28341601	9.65352	9.64722	4.80146
0.35256536	9.65352	9.64722	4.80146
0.29997288	9.65352	9.64722	4.80146
0.30484281	9.65352	9.64722	4.80146
0.27952026	9.65352	9.64722	4.80146
0.28244216	9.65352	9.64722	4.80146
0.31166013	9.65352	9.64722	4.80146
0.33211438	9.65352	9.64722	4.80146
0.24640588	9.65352	9.64722	4.80146
0.25419804	9.65352	9.64722	4.80146
0.32334739	9.65352	9.64722	4.80146
0.33893137	9.51086	9.64722	4.80146
0.35548693	9.51086	9.64722	4.80146
0.28244216	9.51086	9.64722	4.80146
0.36230392	9.51086	9.64722	4.80146
0.30873824	9.51086	9.64722	4.80146
0.40320915	9.51086	9.64722	4.80146
0.25322418	9.51086	9.38687	4.80146
0.32334739	9.51086	9.38687	4.80146
0.29899902	9.51086	9.38687	4.80146
0.39249673	9.51086	9.38687	4.80146
0.3252951	9.51086	9.38687	4.80146
0.23958824	9.51086	9.38687	4.80146
0.25809379	9.51086	9.38687	4.90092
0.3584085	9.51086	9.38687	4.90092
0.28731176	9.51086	9.38687	4.90092
0.33406209	9.51086	9.38687	4.90092
0.24153627	9.51086	9.38687	4.90092
0.36814706	9.51086	9.38687	4.90092
0.29315556	9.51086	9.38687	4.90092
0.25127647	9.51086	9.38687	4.90092
0.33113725	9.51086	9.38687	4.90092
0.32821569	9.51086	9.38687	4.90092
0.32237353	9.51086	9.38687	4.90092
0.17628268	9.51086	9.38687	4.90092
0.31945163	9.51086	9.38687	4.90092
0.22205752	9.51086	9.38687	4.90092
0.35743464	9.51086	9.38687	4.90092
0.27172908	9.51086	9.38687	4.90092
0.26393758	9.51086	9.38687	4.90092
0.2814683	9.51086	9.38687	4.90092
0.29510327	8.95771	9.38687	4.90092
0.39736601	8.95771	9.38687	4.90092
0.34866993	8.95771	9.38687	4.90092
0.35743464	8.95771	9.38687	4.90092
0.22400523	8.95771	9.38687	4.90092
0.35061765	8.95771	9.38687	4.90092
0.20550065	8.95771	8.79002	4.90092
0.3584085	8.95771	8.79002	4.90092
0.29997288	8.95771	8.79002	4.90092
0.27757255	8.95771	8.79002	4.90092
0.27659869	8.95771	8.79002	4.90092
0.25322418	8.95771	8.79002	4.90092
0.40126144	8.95771	8.79002	4.99044
0.29997288	8.95771	8.79002	4.99044
0.22692712	8.95771	8.79002	4.99044
0.32724183	8.95771	8.79002	4.99044
0.20842255	8.95771	8.79002	4.99044
0.29120752	8.95771	8.79002	4.99044
0.23179673	8.95771	8.79002	4.99044
0.24056209	8.95771	8.79002	4.99044
0.23374477	8.95771	8.79002	4.99044
0.32432124	8.95771	8.79002	4.99044
0.33795752	8.95771	8.79002	4.99044
0.33698366	8.95771	8.79002	4.99044
0.3301634	8.95771	8.79002	4.99044
0.30484281	8.95771	8.79002	4.99044
0.27854641	8.95771	8.79002	4.99044
0.26393758	8.95771	8.79002	4.99044
0.25517222	8.95771	8.79002	4.99044
0.29997288	8.95771	8.79002	4.99044
0.28536405	8.32968	8.79002	4.99044
0.24445784	8.32968	8.79002	4.99044
0.31945163	8.32968	8.79002	4.99044
0.27757255	8.32968	8.79002	4.99044
0.33211438	8.32968	8.79002	4.99044
0.29120752	8.32968	8.79002	4.99044
0.31847778	8.32968	8.12414	4.99044
0.27659869	8.32968	8.12414	4.99044
0.34964379	8.32968	8.12414	4.99044
0.26296373	8.32968	8.12414	4.99044
0.31750392	8.32968	8.12414	4.99044
0.30679052	8.32968	8.12414	4.99044
0.24056209	8.32968	8.12414	5.06322
0.38762745	8.32968	8.12414	5.06322
0.21426601	8.32968	8.12414	5.06322
0.2123183	8.32968	8.12414	5.06322
0.20842255	8.32968	8.12414	5.06322
0.21329216	8.32968	8.12414	5.06322
0.25322418	8.32968	8.12414	5.06322
0.32821569	8.32968	8.12414	5.06322
0.26101569	8.32968	8.12414	5.06322
0.36522549	8.32968	8.12414	5.06322
0.38665359	8.32968	8.12414	5.06322
0.25614608	8.32968	8.12414	5.06322
0.16654346	8.32968	8.12414	5.06322
0.31750392	8.32968	8.12414	5.06322
0.28341601	8.32968	8.12414	5.06322
0.34769608	8.32968	8.12414	5.06322
0.21621373	8.32968	8.12414	5.06322
0.28828595	8.32968	8.12414	5.06322
0.18796993	7.56237	8.12414	5.06322
0.25322418	7.56237	8.12414	5.06322
0.27757255	7.56237	8.12414	5.06322
0.14414281	7.56237	8.12414	5.06322
0.23082288	7.56237	8.12414	5.06322
0.25030261	7.56237	8.12414	5.06322
0.23082288	7.56237	7.28601	5.06322
0.19186569	7.56237	7.28601	5.06322
0.25419804	7.56237	7.28601	5.06322
0.40807843	7.56237	7.28601	5.06322
0.28049444	7.56237	7.28601	5.06322
0.24153627	7.56237	7.28601	5.06322
0.25419804	7.56237	7.28601	5.1206
0.25419804	7.56237	7.28601	5.1206
0.18017843	7.56237	7.28601	5.1206
0.15972582	7.56237	7.28601	5.1206
0.29023366	7.56237	7.28601	5.1206
0.25614608	7.56237	7.28601	5.1206
0.27952026	7.56237	7.28601	5.1206
0.22205752	7.56237	7.28601	5.1206
0.24153627	7.56237	7.28601	5.1206
0.29510327	7.56237	7.28601	5.1206
0.26685915	7.56237	7.28601	5.1206
0.12661209	7.56237	7.28601	5.1206
0.19186569	7.56237	7.28601	5.1206
0.21913562	7.56237	7.28601	5.1206
0.24640588	7.56237	7.28601	5.1206
0.19673529	7.56237	7.28601	5.1206
0.17628268	7.56237	7.28601	5.1206
0.26101569	7.56237	7.28601	5.1206
0.31360817	6.65385	7.28601	5.1206
0.13829935	6.65385	7.28601	5.1206
0.23569248	6.65385	7.28601	5.1206
0.40807843	6.65385	7.28601	5.1206
0.3360098	6.65385	7.28601	5.1206
0.18407418	6.65385	7.28601	5.1206
0.12563824	6.65385	6.42149	5.1206
0.28633791	6.65385	6.42149	5.1206
0.27952026	6.65385	6.42149	5.1206
0.16751732	6.65385	6.42149	5.1206
0.12563824	6.65385	6.42149	5.1206
0.26296373	6.65385	6.42149	5.1206
0.29412941	6.65385	6.42149	5.1505
0.22010948	6.65385	6.42149	5.1505
0.21621373	6.65385	6.42149	5.1505
0.1392732	6.65385	6.42149	5.1505
0.22400523	6.65385	6.42149	5.1505
0.09836765	6.65385	6.42149	5.1505
0.14024706	6.65385	6.42149	5.1505
0.16264771	6.65385	6.42149	5.1505
0.12661209	6.65385	6.42149	5.1505
0.21816176	6.65385	6.42149	5.1505
0.18115229	6.65385	6.42149	5.1505
0.15193431	6.65385	6.42149	5.1505
0.24737974	6.65385	6.42149	5.1505
0.25517222	6.65385	6.42149	5.1505
0.20744837	6.65385	6.42149	5.1505
0.17628268	6.65385	6.42149	5.1505
0.18894379	6.65385	6.42149	5.1505
0.1499866	6.65385	6.42149	5.1505
0.20939641	5.84219	6.42149	5.1505
0.15096046	5.84219	6.42149	5.1505
0.2123183	5.84219	6.42149	5.1505
0.14609085	5.84219	6.42149	5.1505
0.07499314	5.84219	6.42149	5.1505
0.16751732	5.84219	6.42149	5.1505
0.23958824	5.84219	5.46266	5.1505
0.04869673	5.84219	5.46266	5.1505
0.12563824	5.84219	5.46266	5.1505
0.20550065	5.84219	5.46266	5.1505
0.25809379	5.84219	5.46266	5.1505
0.05551438	5.84219	5.46266	5.1505
0.0944719	5.84219	5.46266	5.16323
0.12953399	5.84219	5.46266	5.16323
0.06622778	5.84219	5.46266	5.16323
0.15680392	5.84219	5.46266	5.16323
0.01655696	5.84219	5.46266	5.16323
0.01168725	5.84219	5.46266	5.16323
0.07694118	5.84219	5.46266	5.16323
0.07986275	5.84219	5.46266	5.16323
0.03019203	5.84219	5.46266	5.16323
0.02240056	5.84219	5.46266	5.16323
0.03506176	5.84219	5.46266	5.16323
0.02142663	5.84219	5.46266	5.16323
-0.02532235	5.84219	5.46266	5.16323
0.0370098	5.84219	5.46266	5.16323
0.03506176	5.84219	5.46266	5.16323
0.03116608	5.84219	5.46266	5.16323
-0.0136351	5.84219	5.46266	5.16323
-0.02142663	5.84219	5.46266	5.16323
0.0370098	4.71378	5.46266	5.16323
0.02629627	4.71378	5.46266	5.16323
0.1022634	4.71378	5.46266	5.16323
-0.02532235	4.71378	5.46266	5.16323
0.0	4.71378	5.46266	5.16323
0.05356667	4.71378	5.46266	5.16323
0.06233203	4.71378	4.39019	5.16323
0.02824415	4.71378	4.39019	5.16323
0.02824415	4.71378	4.39019	5.16323
-0.02727023	4.71378	4.39019	5.16323
-0.11687222	4.71378	4.39019	5.16323
-0.03506176	4.71378	4.39019	5.16323
0.04480098	4.71378	4.39019	5.15438
-0.04285327	4.71378	4.39019	5.15438
-0.07986275	4.71378	4.39019	5.15438
-0.1022634	4.71378	4.39019	5.15438
0.01655696	4.71378	4.39019	5.15438
-0.04285327	4.71378	4.39019	5.15438
-0.05064477	4.71378	4.39019	5.15438
0.00194788	4.71378	4.39019	5.15438
0.02045268	4.71378	4.39019	5.15438
0.10518529	4.71378	4.39019	5.15438
0.05941013	4.71378	4.39019	5.15438
0.06135784	4.71378	4.39019	5.15438
0.00292181	4.71378	4.39019	5.15438
0.06038399	4.71378	4.39019	5.15438
-0.04285327	4.71378	4.39019	5.15438
0.04869673	4.71378	4.39019	5.15438
-0.0107133	4.71378	4.39019	5.15438
0.00486971	4.71378	4.39019	5.15438
0.03116608	3.61318	4.39019	5.15438
-0.02824415	3.61318	4.39019	5.15438
-0.02337448	3.61318	4.39019	5.15438
0.04187941	3.61318	4.39019	5.15438
0.03506176	3.61318	4.39019	5.15438
0.03408791	3.61318	4.39019	5.15438
-0.06233203	3.61318	3.32276	5.15438
-0.03603562	3.61318	3.32276	5.15438
-0.02142663	3.61318	3.32276	5.15438
0.02045268	3.61318	3.32276	5.15438
0.01655696	3.61318	3.32276	5.15438
-0.06330621	3.61318	3.32276	5.15438
0.00097394	3.61318	3.32276	5.14061
0.00389575	3.61318	3.32276	5.14061
-0.03603562	3.61318	3.32276	5.14061
0.0077915	3.61318	3.32276	5.14061
0.02337448	3.61318	3.32276	5.14061
0.0136351	3.61318	3.32276	5.14061
-0.01850484	3.61318	3.32276	5.14061
0.01947876	3.61318	3.32276	5.14061
-0.02532235	3.61318	3.32276	5.14061
-0.01460905	3.61318	3.32276	5.14061
0.01168725	3.61318	3.32276	5.14061
0.05648824	3.61318	3.32276	5.14061
0.01266118	3.61318	3.32276	5.14061
0.05551438	3.61318	3.32276	5.14061
0.03993137	3.61318	3.32276	5.14061
-0.05843627	3.61318	3.32276	5.14061
-0.01947876	3.61318	3.32276	5.14061
-0.04577516	3.61318	3.32276	5.14061
-0.08278464	2.71231	3.32276	5.14061
0.00292181	2.71231	3.32276	5.14061
0.00292181	2.71231	3.32276	5.14061
-0.02045268	2.71231	3.32276	5.14061
0.05259248	2.71231	3.32276	5.14061
0.01947876	2.71231	3.32276	5.14061
-0.00097394	2.71231	2.53736	5.14061
-0.02921807	2.71231	2.53736	5.14061
-0.11395065	2.71231	2.53736	5.14061
0.0837585	2.71231	2.53736	5.14061
0.02727023	2.71231	2.53736	5.14061
-0.0136351	2.71231	2.53736	5.14061
0.07012353	2.71231	2.53736	5.09625
-0.07109739	2.71231	2.53736	5.09625
-0.02824415	2.71231	2.53736	5.09625
-0.02240056	2.71231	2.53736	5.09625
-0.01168725	2.71231	2.53736	5.09625
0.00876546	2.71231	2.53736	5.09625
0.02337448	2.71231	2.53736	5.09625
-0.03116608	2.71231	2.53736	5.09625
-0.00584363	2.71231	2.53736	5.09625
0.00973938	2.71231	2.53736	5.09625
0.03019203	2.71231	2.53736	5.09625
-0.04869673	2.71231	2.53736	5.09625
0.00486971	2.71231	2.53736	5.09625
0.08473268	2.71231	2.53736	5.09625
0.0370098	2.71231	2.53736	5.09625
-0.0107133	2.71231	2.53736	5.09625
0.01266118	2.71231	2.53736	5.09625
0.04285327	2.71231	2.53736	5.09625
0.02240056	2.14393	2.53736	5.09625
-0.04090523	2.14393	2.53736	5.09625
-0.01558304	2.14393	2.53736	5.09625
0.0370098	2.14393	2.53736	5.09625
0.03408791	2.14393	2.53736	5.09625
0.02434843	2.14393	2.04108	5.09625
-0.06622778	2.14393	2.04108	5.09625
-0.03895752	2.14393	2.04108	5.09625
-0.06525392	2.14393	2.04108	5.09625
-0.00876546	2.14393	2.04108	5.09625
-0.01168725	2.14393	2.04108	5.09625
0.00194788	2.14393	2.04108	5.0934
-0.02434843	2.14393	2.04108	5.0934
0.06135784	2.14393	2.04108	5.0934
-0.05259248	2.14393	2.04108	5.0934
0.0993415	2.14393	2.04108	5.0934
-0.02142663	2.14393	2.04108	5.0934
-0.04674902	2.14393	2.04108	5.0934
-0.03214	2.14393	2.04108	5.0934
0.05259248	2.14393	2.04108	5.0934
-0.07012353	2.14393	2.04108	5.0934
0.00389575	2.14393	2.04108	5.0934
0.03506176	2.14393	2.04108	5.0934
0.05746209	2.14393	2.04108	5.0934
0.00584363	2.14393	2.04108	5.0934
-0.01558304	2.14393	2.04108	5.0934
0.05259248	2.14393	2.04108	5.0934
0.09057614	2.14393	2.04108	5.0934
0.04382712	1.8296	2.04108	5.0934
-0.0370098	1.8296	2.04108	5.0934
-0.0107133	1.8296	2.04108	5.0934
0.00292181	1.8296	2.04108	5.0934
-0.04187941	1.8296	2.04108	5.0934
-0.02240056	1.8296	2.04108	5.0934
0.02629627	1.8296	1.75314	5.0934
-0.04480098	1.8296	1.75314	5.0934
-0.03798366	1.8296	1.75314	5.0934
0.03408791	1.8296	1.75314	5.0934
0.03019203	1.8296	1.75314	5.0934
0.00389575	1.8296	1.75314	5.06761
0.03798366	1.8296	1.75314	5.06761
0.05746209	1.8296	1.75314	5.06761
0.03895752	1.8296	1.75314	5.06761
-0.04577516	1.8296	1.75314	5.06761
0.00584363	1.8296	1.75314	5.06761
0.01947876	1.8296	1.75314	5.06761
0.00292181	1.8296	1.75314	5.06761
0.00292181	1.8296	1.75314	5.06761
0.04480098	1.8296	1.75314	5.06761
0.03895752	1.8296	1.75314	5.06761
-0.03019203	1.8296	1.75314	5.06761
-0.09641961	1.8296	1.75314	5.06761
-0.03214	1.8296	1.75314	5.06761
0.03214	1.8296	1.75314	5.06761
-0.02434843	1.8296	1.75314	5.06761
-0.07499314	1.8296	1.75314	5.06761
-0.04382712	1.77866	1.75314	5.06761
-0.02629627	1.77866	1.75314	5.06761
-0.0077915	1.77866	1.75314	5.06761
-0.02240056	1.77866	1.75314	5.06761
-0.03408791	1.77866	1.75314	5.06761
0.00876546	1.77866	1.75314	5.06761
-0.03116608	1.77866	1.71483	5.06761
-0.00584363	1.77866	1.71483	5.06761
-0.07012353	1.77866	1.71483	5.06761
0.04480098	1.77866	1.71483	5.06761
0.08278464	1.77866	1.71483	5.06761
-0.05941013	1.77866	1.71483	5.06761
-0.03116608	1.77866	1.71483	5.0548
-0.01558304	1.77866	1.71483	5.0548
-0.00389575	1.77866	1.71483	5.0548
-0.0136351	1.77866	1.71483	5.0548
0.06914967	1.77866	1.71483	5.0548
-0.04285327	1.77866	1.71483	5.0548
-0.04382712	1.77866	1.71483	5.0548
0.05746209	1.77866	1.71483	5.0548
-0.04869673	1.77866	1.71483	5.0548
-0.01947876	1.77866	1.71483	5.0548
-0.04285327	1.77866	1.71483	5.0548
-0.07596732	1.77866	1.71483	5.0548
-0.02921807	1.77866	1.71483	5.0548
0.05356667	1.77866	1.71483	5.0548
0.01947876	1.77866	1.71483	5.0548
0.00194788	1.77866	1.71483	5.0548
-0.0107133	1.77866	1.71483	5.0548
0.1022634	1.59926	1.71483	5.0548
0.01947876	1.59926	1.71483	5.0548
-0.00292181	1.59926	1.71483	5.0548
-0.08765425	1.59926	1.71483	5.0548
-0.11200261	1.59926	1.71483	5.0548
0.01266118	1.59926	1.56116	5.0548
0.00097394	1.59926	1.56116	5.0548
-0.0944719	1.59926	1.56116	5.0548
-0.05161863	1.59926	1.56116	5.0548
0.02045268	1.59926	1.56116	5.0548
-0.00292181	1.59926	1.56116	5.0548
-0.01655696	1.59926	1.56116	5.04613
-0.03798366	1.59926	1.56116	5.04613
